road,segmentNo,chainage,lat,lon
Z5021,1,29.09,26.148694100000004,88.72447159999999
Z5021,1,29.31,26.1474163,88.7259993
Z5021,1,29.47,26.146110800000002,88.7266382
Z5021,1,30.72,26.1373608,88.73330490000001
Z5021,1,31.005,26.1350552,88.7341663
Z5021,1,31.138,26.1339997,88.7347497
Z5021,1,31.67,26.129666,88.7371941
Z5021,1,31.72,26.129471600000002,88.73722190000001
Z5021,1,31.865,26.1284438,88.7383052
Z5022,1,0.0,25.951277800000003,88.96963819999999
Z5022,1,0.5539999999999999,25.96325,88.97066600000001
Z5022,1,1.575,25.954583300000003,88.972916
Z5022,1,2.367,25.948138600000004,88.975916
Z5022,1,2.575,25.946277399999996,88.97666600000001
Z5022,1,3.575,25.936388600000004,88.9807771
Z5022,1,4.875,25.927221600000003,88.9856108
Z5022,1,5.2860000000000005,25.9244993,88.9882219
Z5022,1,5.694,25.9220271,88.9918608
Z5022,1,5.877000000000001,25.9213327,88.9928052
Z5022,1,6.9,25.9156944,89.00072220000001
Z5022,1,7.54,25.9115278,89.0051389
Z5022,1,7.553999999999999,25.9114444,89.00519440000001
Z5022,1,7.867000000000001,25.9093889,89.00738890000001
Z5022,1,7.906000000000001,25.9091389,89.0076667
Z5022,1,8.874,25.9012222,89.0121944
Z5022,1,8.9,25.9010278,89.01236109999999
Z5022,1,8.948,25.9006667,89.01263890000001
Z5022,1,9.607999999999999,25.8988608,89.0183327
Z5023,1,0.0,25.7602778,89.2397219
Z5023,1,0.428,25.7638056,89.2383052
Z5023,1,0.89,25.7668049,89.2354163
Z5023,1,1.0,25.7674438,89.2346386
Z5023,1,1.3559999999999999,25.7705549,89.2341663
Z5023,1,1.75,25.774110399999998,89.23424969999999
Z5023,1,1.9380000000000002,25.7757771,89.2341663
Z5023,1,2.0,25.776360399999998,89.2341108
Z5023,1,3.01,25.7853052,89.2333608
Z5023,1,4.02,25.794138600000004,89.23427740000001
Z5023,1,4.395,25.797333,89.2353886
Z5023,1,5.01,25.8027778,89.2361941
Z5023,1,5.196000000000001,25.8043889,89.23683299999999
Z5023,1,6.007999999999999,25.8045,89.23683299999999
Z5023,1,6.01,25.8118333,89.2368886
Z5023,1,6.49,25.8158333,89.2368052
Z5023,1,6.734,25.8178327,89.2353886
Z5023,1,7.01,25.8203882,89.23527740000002
Z5023,1,7.98,25.8263604,89.2285549
Z5023,1,8.552,25.8293327,89.2238882
Z5023,1,8.918,25.8324716,89.2231382
Z5023,1,8.98,25.8331938,89.2231382
Z5023,1,9.521,25.8377219,89.22241600000001
Z5023,1,9.99,25.841333,89.220166
Z5023,1,10.247,25.8428608,89.2182493
Z5023,1,10.603,25.8460552,89.2187493
Z5023,1,10.623,25.8461663,89.2187493
Z5023,1,10.815,25.847888600000005,89.219166
Z5023,1,10.83,25.848027399999996,89.219166
Z5023,1,10.99,25.849471899999998,89.21947159999999
Z5023,1,11.15,25.850972199999998,89.2186382
Z5023,1,11.99,25.8557222,89.224666
Z5023,1,12.522,25.857805600000002,89.2283882
Z5023,1,12.99,25.8605,89.23277709999999
Z5023,1,13.12,25.86075,89.2340274
Z5023,1,13.14,25.860805600000003,89.2341663
Z5023,1,13.15,25.860833300000003,89.2341941
Z5024,1,0.0,25.686888600000003,89.0762771
Z5024,1,0.04,25.6869163,89.0766104
Z5024,1,0.304,25.687527399999997,89.0791382
Z5024,1,0.655,25.687777399999998,89.08272159999999
Z5024,1,0.89,25.6883608,89.08477740000001
Z5024,1,0.9,25.688388600000003,89.0848608
Z5024,1,1.0,25.688833,89.0874719
Z5024,1,1.35,25.6899719,89.0886108
Z5024,1,1.64,25.690027399999998,89.0916108
Z5024,1,1.9,25.690221899999997,89.09438859999999
Z5024,1,1.97,25.6901663,89.09488859999999
Z5024,1,2.36,25.6905552,89.0989163
Z5024,1,2.9,25.691083,89.1044167
Z5024,1,3.1,25.691027399999996,89.10627779999999
Z5024,1,3.31,25.6909997,89.10802779999999
Z5024,1,3.592,25.6919997,89.1110556
Z5024,1,3.9,25.692138600000003,89.1138889
Z5024,1,4.035,25.6919441,89.11519440000001
Z5024,1,4.177,25.6918052,89.11661109999999
Z5024,1,4.88,25.6933052,89.12230490000002
Z5024,1,5.25,25.6943052,89.1254993
Z5024,1,5.5,25.6958052,89.1265827
Z5024,1,5.678,25.6961108,89.1288049
Z5024,1,5.9,25.6969163,89.1309438
Z5024,1,6.0760000000000005,25.6974163,89.1326104
Z5024,1,6.492000000000001,25.6991663,89.13583299999999
Z5024,1,6.506,25.699333,89.1361941
Z5024,1,6.636,25.699832999999998,89.1371108
Z5024,1,6.9,25.699832999999998,89.1389719
Z5024,1,7.4239999999999995,25.7004444,89.14402740000001
Z5024,1,7.9,25.700916699999997,89.149333
Z5024,1,8.19,25.6993052,89.1521667
Z5025,1,0.0,25.7424997,89.2329993
Z5025,1,0.01,25.742471899999998,89.2329438
Z5025,1,0.017,25.742471899999998,89.2328604
Z5025,1,0.146,25.742777399999998,89.231666
Z5025,1,0.652,25.743833,89.22669379999999
Z5025,1,1.008,25.7440552,89.22322159999999
Z5025,1,1.328,25.7448608,89.2202493
Z5025,1,2.004,25.7460274,89.2137222
Z5025,1,2.6919999999999997,25.7476108,89.2071667
Z5025,1,3.02,25.7484997,89.20402779999999
Z5025,1,3.1519999999999997,25.7487497,89.2030556
Z5025,2,3.1519999999999997,25.7487497,89.2030556
Z5025,2,3.1919999999999997,25.7489163,89.2024444
Z5025,2,3.267,25.749138600000002,89.2017222
Z5025,2,4.02,25.748888600000004,89.19447190000001
Z5025,2,4.78,25.748388600000002,89.18613859999999
Z5025,2,5.01,25.7483608,89.1846941
Z5025,2,5.2,25.7483608,89.18286040000001
Z5025,2,6.0,25.747444100000003,89.17497159999999
Z5025,2,6.085,25.7473052,89.1741382
Z5025,2,7.0,25.745777399999998,89.1649167
Z5025,2,7.135,25.7456108,89.16375
Z5025,2,7.99,25.743944100000004,89.1555
Z5025,2,9.01,25.7428608,89.14538859999999
Z5025,2,10.03,25.7420552,89.135333
Z5025,2,10.806,25.740527399999998,89.12808270000001
Z5025,2,11.01,25.739221899999997,89.1262216
Z5025,2,11.328,25.7381663,89.1232493
Z5025,2,11.8,25.7371386,89.1186938
Z5025,2,11.847999999999999,25.7371108,89.11822159999998
Z5025,2,12.005999999999998,25.7367219,89.1166938
Z5025,2,13.005999999999998,25.7346663,89.10700000000001
Z5025,2,13.315999999999999,25.733888600000004,89.1040556
Z5025,2,14.026,25.7313604,89.0976386
Z5025,2,14.411,25.7289993,89.0948052
Z5025,2,15.026,25.7240549,89.0923052
Z5025,2,16.006,25.7196382,89.0839441
Z5025,2,16.04,25.719388199999997,89.0834441
Z5025,2,17.026,25.7134167,89.07641600000001
Z5025,2,18.026,25.703472199999997,89.073666
Z5025,2,19.026,25.6959997,89.07405490000001
Z5025,2,19.041,25.695833,89.0741382
Z5025,2,20.026,25.687082999999998,89.0763604
Z5025,2,20.041,25.6869163,89.0762216
Z5025,3,20.041,25.6869163,89.0762216
Z5025,3,20.296,25.6847497,89.07683270000001
Z5025,3,20.57,25.6824993,89.0761104
Z5025,3,20.701999999999998,25.681499300000002,89.075416
Z5025,3,21.016,25.679138199999997,89.0737493
Z5025,3,21.656,25.676416,89.068166
Z5025,3,22.651,25.6733604,89.0583056
Z5025,3,23.695999999999998,25.6684993,89.05072220000001
Z5025,3,23.715999999999998,25.668527100000002,89.05025
Z5025,3,23.956,25.6687216,89.0481108
Z5025,4,23.956,25.6687216,89.0481108
Z5025,4,23.965999999999998,25.6687493,89.0478052
Z5025,4,24.886,25.6688604,89.0386386
Z5025,4,24.939,25.6688604,89.0381108
Z5025,4,25.676,25.667471600000002,89.03097159999999
Z5025,4,26.785999999999998,25.6666389,89.01997159999999
Z5025,4,27.511999999999997,25.66625,89.0127778
Z5025,4,27.846,25.666,89.00936109999999
Z5025,4,27.945999999999998,25.666,89.0083333
Z5025,4,28.756,25.665944399999997,89.00027779999999
Z5025,4,28.896,25.6659167,88.9988886
Z5025,5,28.896,25.6659167,88.9988886
Z5025,5,29.496,25.6645833,88.9931386
Z5025,5,29.836,25.6645833,88.98977740000001
Z5025,5,30.199,25.6648056,88.9861663
Z5025,5,30.215999999999998,25.6648056,88.98597190000001
Z5025,6,30.215999999999998,25.6648056,88.98597190000001
Z5025,6,30.736,25.6650278,88.9806382
Z5025,6,31.741,25.666222199999996,88.9708049
Z5025,6,31.785999999999998,25.6663333,88.9704438
Z5025,6,31.896,25.6669716,88.9694993
Z5025,6,32.846,25.669166,88.96161109999998
Z5025,6,32.896,25.6692216,88.9610556
Z5025,6,33.896,25.6691382,88.9511389
Z5025,6,34.311,25.6688327,88.9468608
Z5025,6,34.312,25.668888199999998,88.9468886
Z5025,6,34.896,25.6684993,88.9412497
Z5025,6,35.43,25.667832699999998,88.9359997
Z5025,6,35.896,25.6679438,88.9313327
Z5025,6,36.896,25.6659167,88.9217771
Z5025,6,37.426,25.6648889,88.91663890000001
Z5025,6,37.455999999999996,25.6648889,88.91625
Z5025,6,37.896,25.6676104,88.91411109999999
Z5025,6,37.946,25.6676104,88.9135556
Z5025,7,37.946,25.6676104,88.9135556
Z5025,7,38.113,25.6679438,88.912
Z5025,7,38.167,25.6675271,88.9115
Z5025,7,38.286,25.6680271,88.9105278
Z5025,7,38.686,25.6646944,88.90952779999999
Z5025,7,38.896,25.663472199999998,88.9073056
Z5025,7,39.366,25.663027800000002,88.9027778
Z5025,7,39.56,25.662833300000003,88.9008056
Z5025,7,39.57,25.662805600000002,88.9007222
Z5025,7,39.842,25.662416699999998,88.898083
Z5025,7,39.876,25.662416699999998,88.89788859999999
Z5025,7,40.221,25.662055600000002,88.8944441
Z5025,7,40.876,25.6623056,88.887833
Z5025,7,40.986000000000004,25.6623333,88.8867219
Z5025,7,41.552,25.6622222,88.88111040000001
Z5025,7,41.571999999999996,25.6621944,88.880916
Z5025,7,41.876000000000005,25.6621667,88.87822159999999
Z5025,7,42.32,25.6623333,88.8738604
Z5025,7,42.876000000000005,25.6633611,88.86847159999999
Z5025,7,43.276,25.6637222,88.8645
Z5025,7,43.876000000000005,25.6633333,88.85858329999999
Z5025,7,44.034,25.6633611,88.85677779999999
Z5025,7,44.876000000000005,25.66225,88.8489163
Z5025,7,45.54600000000001,25.6605278,88.8427774
Z5025,7,45.596000000000004,25.6605278,88.84238859999999
Z5025,7,45.876000000000005,25.6613889,88.8398608
Z5025,7,46.876000000000005,25.66325,88.8299993
Z5025,7,47.846000000000004,25.6643889,88.820666
Z5025,7,48.206,25.6648333,88.817166
Z5025,7,48.766000000000005,25.665055600000002,88.8116667
Z5025,7,48.846000000000004,25.6650278,88.8106667
Z5025,7,49.226000000000006,25.664222199999998,88.8070556
Z5025,7,49.228,25.6641667,88.8069167
Z5025,7,49.846000000000004,25.662944399999997,88.80122220000001
Z5025,7,50.352,25.661777800000003,88.7963608
Z5025,7,50.846000000000004,25.661027800000003,88.7916108
Z5025,7,51.468999999999994,25.66,88.78527740000001
Z5025,7,51.494,25.6599444,88.7853052
Z5025,7,51.846000000000004,25.6586389,88.7820827
Z5025,7,52.271,25.65775,88.77805490000001
Z5025,7,52.61,25.6574167,88.7743604
Z5025,8,52.61,25.6574167,88.7743604
Z5025,8,52.846000000000004,25.6574444,88.77230490000001
Z5025,8,53.836000000000006,25.654555600000002,88.76405559999999
Z5025,8,53.848,25.6544444,88.764
Z5025,8,54.24100000000001,25.6523889,88.7610278
Z5025,8,54.39,25.651999999999997,88.75961109999999
Z5025,8,54.826,25.65,88.75616670000001
Z5025,8,55.576,25.6475552,88.7491663
Z5025,8,55.826,25.647221899999998,88.7467497
Z5025,8,56.026,25.646944100000002,88.744333
Z5025,8,56.826,25.6459441,88.7368886
Z5025,8,57.826,25.6456108,88.72697159999998
Z5025,8,58.104,25.645444100000002,88.7242493
Z5025,8,58.576,25.6451941,88.7194993
Z5025,8,58.591,25.6452219,88.71947159999999
Z5025,8,58.826,25.6445552,88.71719379999999
Z5025,8,59.266000000000005,25.643461066666664,88.7130504247619
Z5025,8,59.351000000000006,25.643249700000002,88.71225
Z5025,8,59.926,25.6425552,88.70775
Z5025,8,60.926,25.642888600000003,88.6978052
Z5025,8,61.471000000000004,25.6433052,88.69233299999999
Z5025,8,61.926,25.6426108,88.6879441
Z5025,8,62.216,25.642138600000003,88.68508299999999
Z5025,8,62.714,25.641694100000002,88.680166
Z5025,8,62.926,25.641527399999998,88.6776104
Z5025,8,63.68899999999999,25.6391941,88.6707771
Z5025,8,63.756,25.6388608,88.6702493
Z5025,8,63.926,25.638221899999998,88.66913819999999
Z5025,8,64.926,25.633388600000004,88.66063890000001
Z5025,8,65.179,25.6322493,88.6583889
Z5025,8,65.346,25.6319438,88.6568056
Z5025,8,65.74600000000001,25.6318327,88.6528611
Z5025,8,65.926,25.6319993,88.6506944
Z5025,8,66.126,25.632388199999998,88.64916629999999
Z5029,1,0.0,25.981471600000003,88.2644722
Z5029,1,0.4,25.9823882,88.2606389
Z5029,1,0.785,25.984194100000003,88.2531111
Z5029,1,1.4,25.9856663,88.2516667
Z5029,1,1.5219999999999998,25.9859719,88.2505833
Z5029,1,2.4,25.9868052,88.2418052
Z5029,1,2.565,25.9870552,88.2401941
Z5029,1,3.4,25.9876663,88.2321382
Z5029,1,4.123,25.989832999999997,88.2253882
Z5029,1,4.143,25.989944100000002,88.2251938
Z5029,1,4.4,25.9911108,88.2229438
Z5029,1,5.4,25.9955552,88.21433329999999
Z5029,1,5.707000000000001,25.9974997,88.2120833
Z5029,1,5.722,25.9975552,88.212
Z5029,1,6.4,25.9994997,88.20575
Z5029,1,6.602,26.0000278,88.2038333
Z5029,1,6.626,26.0000833,88.2035833
Z5029,1,7.4,26.0015833,88.1960552
Z5029,1,7.712999999999999,26.0025556,88.1931386
Z5029,1,8.16,26.0041389,88.1889997
Z5029,1,8.4,26.005055600000002,88.1868608
Z5029,1,9.0,26.0071389,88.181416
Z5029,1,9.4,26.008194399999997,88.17755490000002
Z5029,1,9.76,26.0090556,88.1741382
Z5029,1,10.195,26.0101389,88.1696382
Z5032,1,0.0,24.850722199999996,89.3731104
Z5032,1,0.254,24.8508056,89.3754438
Z5032,1,0.311,24.8508889,89.37605490000001
Z5032,1,1.0,24.8533889,89.3816104
Z5032,1,1.29,24.854194399999997,89.3842219
Z5032,1,2.16,24.8556389,89.392583
Z5032,1,2.66,24.8580556,89.39663859999999
Z5032,1,3.06,24.859527800000002,89.40008329999999
Z5032,1,3.08,24.8596944,89.4004444
Z5032,2,3.08,24.8596944,89.4004444
Z5032,2,3.17,24.859888899999998,89.4013056
Z5032,2,3.88,24.8625,89.4075278
Z5032,2,4.0,24.8630278,89.4080833
Z5032,2,4.67,24.864027800000002,89.4146667
Z5032,2,5.04,24.8655833,89.41802709999999
Z5032,2,5.07,24.8655833,89.4182771
Z5032,2,5.14,24.8658611,89.41891600000001
Z5032,2,5.39,24.8668604,89.4209993
Z5032,2,5.98,24.8683049,89.4259438
Z5032,2,6.02,24.868471600000003,89.4262493
Z5032,2,6.44,24.8709993,89.4291938
Z5032,2,7.04,24.873482320408158,89.4342620244898
Z5032,2,7.42,24.8750549,89.4374719
Z5032,2,7.7,24.8769993,89.4391108
Z5032,2,7.73,24.877166,89.43927740000001
Z5032,2,7.9,24.8778049,89.4408608
Z5032,2,7.95,24.8778604,89.4413052
Z5032,2,8.05,24.877888199999997,89.44224969999999
Z5032,2,8.32,24.8784993,89.444833
Z5032,2,8.4,24.8786938,89.4454997
Z5032,2,8.75,24.8801104,89.448083
Z5032,2,8.87,24.8798882,89.44938859999999
Z5032,3,8.87,24.8798882,89.44938859999999
Z5032,3,9.01,24.879777100000002,89.4506667
Z5032,3,9.24,24.8803049,89.4528889
Z5032,3,9.56,24.8800549,89.4528889
Z5032,3,9.91,24.880582699999998,89.45938890000001
Z5032,3,10.0,24.880666,89.4597778
Z5032,3,10.97,24.8807771,89.4695549
Z5032,3,11.01,24.880527100000002,89.470166
Z5032,3,11.17,24.8803882,89.471416
Z5032,3,11.21,24.8803327,89.47180490000001
Z5032,3,11.42,24.880221600000002,89.47374930000001
Z5032,3,11.46,24.880221600000002,89.47405490000001
Z5032,3,12.0,24.879832699999998,89.4789993
Z5032,3,12.44,24.879082699999998,89.4832771
Z5032,3,12.74,24.878666,89.4864441
Z5032,3,12.8,24.878749300000003,89.4869719
Z5032,3,13.04,24.878666,89.4894441
Z5032,3,14.09,24.8785827,89.4978608
Z5032,3,14.1,24.8785549,89.49986080000001
Z5032,3,14.14,24.878416,89.50027779999999
Z5032,3,14.5,24.8784716,89.5035556
Z5032,3,14.55,24.8784438,89.5042222
Z5032,3,14.72,24.8783049,89.50575
Z5032,3,14.76,24.8782493,89.5059444
Z5032,3,14.87,24.878277100000002,89.507
Z5032,3,15.35,24.878416,89.51172220000001
Z5032,3,15.37,24.8784438,89.51186109999999
Z5032,3,15.71,24.8785827,89.51513890000001
Z5032,3,15.8,24.8786104,89.516
Z5032,3,15.88,24.878666,89.5167216
Z5032,3,16.85,24.8790549,89.5262493
Z5032,3,17.33,24.8793327,89.53088819999999
Z5032,3,17.37,24.8795271,89.53133270000001
Z5032,3,17.83,24.880971600000002,89.5354719
Z5032,3,17.85,24.8810271,89.5356108
Z5032,3,17.88,24.881277100000002,89.53577740000001
Z5032,3,18.76,24.882471600000002,89.5443608
Z5032,3,18.88,24.882416,89.5448886
Z5032,3,19.41,24.882027100000002,89.5506944
Z5032,3,19.82,24.8826104,89.55463890000001
Z5032,3,19.96,24.8831104,89.55586109999999
Z5032,3,19.99,24.8832771,89.5560833
Z5032,3,20.59,24.8860552,89.5606944
Z5032,3,20.78,24.8862219,89.5625278
Z5032,3,21.01,24.886825284920636,89.56446969365079
Z5032,3,22.04,24.8895274,89.573166
Z5032,3,22.1,24.89004283333333,89.57330488888887
Z5032,3,22.58,24.8941663,89.574416
Z5032,3,22.59,24.8865274,89.57455490000001
Z5034,1,0.0,24.6693049,89.416916
Z5034,1,0.12,24.66863823333333,89.41608313333332
Z5034,1,0.18,24.6683049,89.4156667
Z5034,1,0.3,24.667499300000003,89.4148056
Z5034,1,0.498,24.666166699999998,89.4135833
Z5034,1,1.0,24.6649444,89.40925
Z5034,1,1.4,24.664666699999998,89.40544440000001
Z5034,1,1.565,24.664527800000002,89.4036667
Z5034,1,1.892,24.6642778,89.4005
Z5034,1,2.0,24.664222199999998,89.39955520000001
Z5034,1,3.0,24.6620278,89.3902219
Z5034,1,4.0,24.6578889,89.3819993
Z5034,1,4.57,24.6569722,89.3765827
Z5034,1,5.0,24.6566667,89.3723604
Z5034,1,5.525,24.6573889,89.3673327
Z5034,1,6.0,24.6578611,89.36316670000001
Z5034,1,6.62,24.6583611,89.3574444
Z5034,1,7.0,24.658,89.3536667
Z5034,1,7.31,24.65775,89.3505833
Z5034,1,7.513999999999999,24.65775,89.3486108
Z5034,1,7.94,24.6573889,89.3445274
Z5034,1,8.0,24.657277800000003,89.3438608
Z5034,1,8.61,24.656833300000002,89.33791629999999
Z5034,1,8.751,24.65625,89.3366108
Z5034,1,8.877,24.656,89.3353608
Z5034,1,8.91,24.6558611,89.3350552
Z5034,1,9.0,24.655694399999998,89.33416629999999
Z5034,1,10.0,24.6551667,89.3243882
Z5034,1,10.07,24.6551667,89.3237771
Z5034,1,10.66,24.6555833,89.3180549
Z5034,1,11.0,24.655777800000003,89.3146111
Z5034,1,11.135,24.6557222,89.31325
Z5034,1,11.232000000000001,24.6558056,89.31236109999999
Z5034,1,12.0,24.65475,89.3056389
Z5034,1,12.165,24.6548056,89.3040278
Z5034,1,12.22,24.6548056,89.3035278
Z5034,1,12.969000000000001,24.654583300000002,89.29613859999999
Z5034,1,13.0,24.6546389,89.2952219
Z5034,1,13.885,24.6539444,89.2871941
Z5034,1,14.0,24.6540278,89.2861108
Z5034,1,14.242,24.6533056,89.2838052
Z5034,1,14.53,24.6536944,89.2810827
Z5034,1,14.759,24.65728102723404,89.27887660170212
Z5034,1,15.0,24.654091865928677,89.2765650371663
Z5034,1,15.114,24.6525833,89.27547159999999
Z5034,1,15.279000000000002,24.6523611,89.2738604
Z5034,1,15.72,24.6520556,89.26947159999999
Z5034,1,16.0,24.651675297777782,89.26672386666668
Z5034,1,16.17,24.6514444,89.2650556
Z5034,1,16.845,24.650833300000002,89.2584722
Z5034,1,16.87,24.650833300000002,89.2583333
Z5035,1,0.0,25.013027800000003,89.3689993
Z5035,1,0.51,25.013333300000003,89.3738882
Z5035,1,1.03,25.0141389,89.3786104
Z5035,1,1.485,25.014805600000003,89.38297159999999
Z5035,1,1.931,25.014361100000002,89.3874163
Z5035,1,1.954,25.0143889,89.38758299999999
Z5035,1,2.03,25.014,89.3881663
Z5035,1,2.255,25.0127222,89.389833
Z5035,1,3.03,25.01575,89.3962497
Z5035,1,3.1639999999999997,25.016444399999997,89.3973052
Z5035,1,4.03,25.0179438,89.40552779999999
Z5035,1,4.246,25.0175827,89.4076111
Z5035,1,4.516,25.0175827,89.41027779999999
Z5035,1,5.03,25.0174716,89.41538890000001
Z5035,1,5.0360000000000005,25.0174438,89.41541670000001
Z5035,1,5.0760000000000005,25.0174716,89.4153333
Z5035,1,6.03,25.0199438,89.42483270000001
Z5035,1,6.164,25.0204716,89.4259993
Z5035,1,6.648,25.022416,89.4302493
Z5035,1,7.03,25.0240271,89.4336386
Z5035,1,7.487,25.0256382,89.4377497
Z5035,1,8.03,25.025971600000002,89.4431386
Z5035,1,8.041,25.0259438,89.4432497
Z5035,1,8.064,25.025888199999997,89.4434997
Z5035,1,8.802,25.0265549,89.4506944
Z5035,1,9.03,25.0272771,89.4525833
Z5035,1,9.138,25.027693799999998,89.4537778
Z5035,1,9.714,25.0281938,89.45922220000001
Z5035,1,10.03,25.0282771,89.46238890000001
Z5035,1,10.770999999999999,25.0305271,89.46777709999999
Z5035,1,11.03,25.0326938,89.4686104
Z5035,1,11.09,25.033082699999998,89.46899930000001
Z5035,1,11.35,25.0350552,89.470416
Z5035,1,12.03,25.040027399999996,89.47327709999999
Z5035,1,12.193,25.0418052,89.47372159999999
Z5035,1,13.03,25.0433052,89.479916
Z5035,1,13.122,25.043388600000004,89.48080490000001
Z5035,1,13.683,25.0439163,89.4862774
Z5035,1,13.713,25.0439719,89.48663859999999
Z5035,1,14.03,25.0442774,89.4896663
Z5035,1,14.802,25.044471899999998,89.4971108
Z5035,1,15.03,25.043138600000002,89.4989997
Z5035,1,15.975,25.036583,89.5017778
Z5035,1,16.03,25.0365552,89.5022222
Z5035,1,16.662,25.0343608,89.50747220000001
Z5035,1,16.698,25.0341663,89.50775
Z5035,1,17.015,25.0339997,89.5107222
Z5035,1,17.03,25.034138600000002,89.5109444
Z5035,1,18.03,25.033638600000003,89.5193882
Z5035,1,18.06,25.033638600000003,89.51955490000002
Z5035,1,18.065,25.0336108,89.5199438
Z5035,1,18.558,25.0320271,89.52411040000001
Z5035,1,18.855,25.0323882,89.5269716
Z5035,1,18.95,25.0324438,89.5279438
Z5035,1,19.03,25.0317216,89.5279438
Z5035,1,20.03,25.023193799999998,89.52961040000001
Z5035,1,20.52,25.019249300000002,89.52880490000001
Z5035,1,21.52,25.011773528571428,89.53186855714287
Z5035,1,22.27,25.006166699999998,89.5341663
Z5035,1,22.425,25.0059722,89.535583
Z5035,1,22.773000000000003,25.005722199999997,89.53902740000001
Z5035,1,23.076999999999998,25.006472199999997,89.5421941
Z5035,1,23.156,25.0066111,89.5429441
Z5035,1,23.225,25.0064444,89.5436108
Z5035,1,23.372,25.0058611,89.5448886
Z5035,1,23.403000000000002,25.0057778,89.5451941
Z5035,1,24.225,25.0086389,89.55130559999999
Z5035,1,24.464000000000002,25.0100556,89.5535833
Z5035,1,25.225,25.0085,89.5571667
Z5035,1,26.225,24.9996663,89.5589167
Z5035,1,27.225,24.990833,89.5600278
Z5035,1,28.225,24.983471899999998,89.55925
Z5035,1,29.225,24.9758882,89.55799999999999
Z5035,1,30.225,24.9695271,89.5521944
Z5035,1,31.225,24.9610556,89.5539444
Z5035,1,32.225,24.951999999999998,89.5545833
Z5035,1,33.245,24.942471899999997,89.5577222
Z5035,1,35.245,24.9312216,89.568416
Z5035,1,36.245,24.9234438,89.57238819999999
Z5035,1,37.016,24.9166980126,89.5726238176
Z5035,1,37.245,24.9146944,89.5726938
Z5035,1,38.23,24.9048889,89.5749993
Z5035,1,39.23,24.894610800000002,89.57297159999999
Z5035,1,41.23,24.8884441,89.5764993
Z5035,1,41.3,24.8865274,89.57455490000001
Z5039,1,0.0,24.880527100000002,89.3526389
Z5039,1,0.03,24.8806938,89.35258329999999
Z5039,1,0.355,24.8834997,89.3513889
Z5039,1,1.015,24.8892497,89.3498886
Z5039,1,1.079,24.8897497,89.3497497
Z5039,1,1.805,24.892805199999998,89.3450274
Z5039,1,2.015,24.8982219,89.344583
Z5039,1,2.613,24.8999163,89.34363859999999
Z5039,1,3.03,24.9005,89.3397497
Z5039,1,3.113,24.90075,89.3390274
Z5039,1,3.7460000000000004,24.9028611,89.33338859999999
Z5039,1,4.053999999999999,24.9048611,89.3313049
Z5039,1,4.113,24.9051389,89.33080490000002
Z5039,1,4.315,24.9063611,89.3292771
Z5039,1,4.688,24.909000000000002,89.3271382
Z5039,1,5.06,24.911611100000002,89.32605490000002
Z5039,1,5.0969999999999995,24.9119167,89.32580490000001
Z5039,1,5.234,24.9128611,89.324916
Z5039,1,6.045,24.9196104,89.322416
Z5039,1,6.06,24.920610399999997,89.3224993
Z5039,1,7.06,24.929582699999997,89.32155490000001
Z5039,1,8.03,24.9356108,89.3176382
Z5039,1,8.3,24.9380274,89.31749930000001
Z5039,1,8.885,24.940832999999998,89.3133333
Z5039,1,9.03,24.941458949324325,89.31207461672297
Z5039,1,9.477,24.943388600000002,89.3081944
Z5039,1,10.03,24.9453608,89.3030278
Z5039,1,10.175,24.9456108,89.3018056
Z5039,1,10.67,24.9471941,89.2973052
Z5039,1,11.48,24.9490552,89.2901108
Z5039,1,11.54,24.9493052,89.2897774
Z5039,1,11.67,24.950055600000002,89.2887219
Z5039,1,12.35,24.9521667,89.2827493
Z5039,1,12.998,24.956055600000003,89.2779438
Z5039,1,13.11,24.9567778,89.27727709999999
Z5039,1,13.815,24.9589167,89.27061040000001
Z5039,1,13.855,24.9592222,89.2703604
Z5039,1,14.11,24.9604444,89.2689438
Z5039,1,14.79,24.9639444,89.26288890000001
Z5039,1,14.835,24.9641389,89.2625833
Z5039,1,14.96,24.964722199999997,89.2615
Z5039,1,15.363,24.9665556,89.2579167
Z5039,1,15.575,24.967471600000003,89.25613890000001
Z5039,1,15.76,24.9682771,89.2545556
Z5039,1,15.786,24.968360399999998,89.2543611
Z5039,1,16.041,24.9687771,89.2518333
Z5039,1,16.055,24.9687771,89.2516944
Z5039,1,16.39,24.9692493,89.2483886
Z5039,1,16.86,24.969832699999998,89.243833
Z5039,1,17.0,24.9700549,89.24252740000001
Z5039,1,17.31,24.970610399999998,89.23941629999999
Z5039,1,17.43,24.9709438,89.238333
Z5039,1,17.68,24.9719716,89.2357219
Z5039,1,17.79,24.9722493,89.2350552
Z5039,1,17.82,24.9723049,89.23477740000001
Z5039,1,18.405,24.9748604,89.2291382
Z5039,1,18.755,24.9753604,89.2258604
Z5039,1,18.79,24.9754438,89.2255271
Z5039,1,19.255,24.9763604,89.22105490000001
Z5039,1,19.735,24.977666,89.2165278
Z5039,1,19.755,24.977721600000002,89.2163056
Z5039,1,20.125,24.9785549,89.2127222
Z5039,1,20.525,24.9797771,89.2089722
Z5039,1,20.685,24.980416,89.2076111
Z5039,1,20.815,24.9808604,89.20647220000001
Z5039,1,21.37,24.9837219,89.20186109999999
Z5039,1,21.478,24.984277399999996,89.2011667
