road,segmentNo,width,nrLanes,Km
Z7108,3,4.330271299381247,1.3733142947802635,25.211999999999996
Z7108,4,3.628468568263639,1.0,18.055000000000007
Z7201,1,4.2131437255753355,1.2814589665653493,11.515
Z7404,1,3.5606831667290315,1.0582936868551878,56.121
Z7405,1,5.560447058823529,2.0042016806722684,11.9
Z7405,2,5.5,2.0,15.081999999999999
Z7409,1,6.053472448646886,2.004890772742093,3.0669999999999997
Z7409,2,4.996955128205128,1.709775641025641,3.1200000000000006
Z7411,1,5.634368635437882,2.0076374745417516,1.964
Z7411,2,8.542441860465118,2.7005813953488373,18.575999999999997
Z7451,1,3.816985645933015,1.0287081339712918,2.09
Z7452,1,4.503071253071254,1.4442260442260444,20.35
Z7456,1,3.6252310388782663,1.0131453154875718,12.552
Z7456,2,3.5499011263004046,1.0,11.631000000000004
Z7457,1,3.7077549788774897,1.087507543753772,19.884
Z7460,1,6.474413169393353,2.034549334417234,9.841000000000001
Z7460,2,6.05106479383779,2.0,13.242
Z7461,1,3.836002824858758,1.0813559322033899,35.4
Z7463,1,3.7933211344922233,1.0036596523330283,10.93
Z7465,1,3.6,1.0,0.44799999999999995
Z7465,2,3.6070460380963754,1.0,16.747
Z7466,1,3.700314960629921,1.0,10.16
Z7488,1,4.068249920306025,1.2033790245457443,15.685
Z7489,1,3.703432061068702,1.0015267175572518,16.375
Z7489,2,3.868043087971274,1.0933572710951525,22.28
Z7501,1,5.562211981566819,2.0138248847926263,4.34
Z7502,1,4.357026865671641,1.4777114427860696,25.125
Z7503,1,4.21750053225463,1.258569299552906,23.485
Z7504,1,9.945668421052632,2.7130526315789476,9.5
Z7506,1,4.684581735085286,1.553301232351261,61.265
Z7551,1,3.7728952772073927,1.0346095250712062,15.097000000000001
Z7551,2,4.190806519013791,1.2726702883409953,2.392999999999997
Z7552,1,3.1063451776649744,1.0007931472081217,6.303999999999999
Z7552,2,3.431524851332502,1.019969165259526,13.621000000000002
Z7553,1,4.2384615384615385,1.2663736263736265,2.275
Z7553,2,3.6961357363208314,1.0,30.794999999999998
Z7602,1,7.224331500094823,2.2370567039635882,5.273
Z7602,2,5.597927234857393,2.0,29.767
Z7603,1,5.476120139888911,1.9242954124665705,24.305
Z7603,2,4.614742733345369,1.484600108322802,27.695
Z7604,1,5.5,2.0,8.012
Z7604,2,5.5,2.0,25.43
Z7604,3,5.500497627973328,2.0,30.143
Z7606,1,6.69123252858958,2.317662007623888,1.574
Z7606,2,4.62682802634259,1.5254260302803995,29.458
Z7607,1,5.421622718052739,1.9574036511156188,5.422999999999999
Z7609,1,5.5,2.0,10.605
Z7610,1,3.8926950000000007,1.1121249999999998,40.0
Z7613,1,4.163574257425743,1.5083168316831683,10.1
Z7615,1,3.7007641196013283,1.0003322259136214,30.1
Z7617,1,5.5,2.0,15.704
Z7617,2,5.5,2.0,3.6129999999999995
Z7617,3,5.499999999999999,2.0,7.968
Z7701,1,3.7259385138266645,1.0349915031670014,25.892
Z7702,1,4.027257663628832,1.1546534106600388,3.6210000000000004
Z7702,2,6.571853814384788,1.8291124444790772,12.833
Z7702,3,3.7842039018250473,1.0467799454583593,9.534000000000002
Z7702,4,4.05936432382634,1.2082453648612335,26.05099999999999
Z7703,1,4.486888590604027,1.4493959731543626,7.45
Z7704,1,5.542011457670274,2.0,1.571
Z7704,2,7.2945673148285595,2.0,13.474
Z7704,3,5.537339352342346,2.0,21.708999999999996
Z7704,4,7.3,2.0,2.3029999999999973
Z7704,5,7.345957829519326,2.012591186169679,10.006999999999998
Z7708,1,4.189877551020409,1.2286938775510208,24.5
Z7709,1,5.5278035217794255,2.0,1.079
Z7709,2,5.5,2.0,0.7270000000000001
Z7709,3,5.5,2.0,3.0540000000000003
Z7709,4,5.500000000000001,2.0,1.5099999999999998
Z7711,1,4.514078985298356,1.4346497549726147,17.345
Z7715,1,7.624853915075963,2.0401246591351767,2.5669999999999997
Z7717,1,5.409272467902996,1.9424631478839751,2.103
Z7717,2,3.8708817326156066,1.1498410299996853,31.767
Z7718,1,3.603116564417178,1.1337423312883435,8.15
Z7719,1,3.732451923076923,1.0120192307692306,2.08
Z7801,1,3.7623758477357256,1.1039597462262085,22.855
Z8002,1,5.353626773828959,1.8681401481853575,15.925999999999997
Z8002,2,5.9866099368652215,2.0,7.286000000000001
Z8003,1,4.499603782080144,1.4491670418730305,11.105
Z8004,1,4.376399474375822,1.3482260183968464,7.61
Z8004,2,4.0539934711643095,1.174102285092492,9.190000000000001
Z8004,3,5.876361149110804,2.009575923392612,3.6549999999999976
Z8005,1,5.885052967638949,1.9052387171673195,13.782
Z8009,1,4.527634209023415,1.4134423186750424,14.008
Z8011,1,5.493431085043989,1.9924633431085041,34.1
Z8012,1,5.547151816043899,1.9996407107394825,15.308
Z8012,2,3.9792172739541143,1.155120707752286,13.338000000000001
Z8021,1,5.822426404995539,2.016176033303598,16.815
Z8023,1,5.517575757575758,1.9363636363636363,6.6
Z8031,1,5.574676302318578,2.009635651912075,6.642
Z8031,2,3.7,1.0,0.9079999999999995
Z8031,3,3.6999999999999997,1.0,2.357
Z8031,4,5.4629580456718,1.9794211364843333,15.064
Z8031,5,5.5,2.0,21.270999999999997
Z8033,1,5.513117017604419,2.0027614773904037,14.485
Z8033,2,5.5,2.0,1.3500000000000014
Z8033,3,5.5,2.0,2.254999999999999
Z8033,4,5.484571428571429,1.9948571428571427,8.75
Z8033,5,3.8711953400607104,1.0959471654770696,12.189000000000004
Z8033,6,4.295479999999994,1.2557999999999971,2.499999999999993
Z8033,7,5.5,2.0,0.9399999999999977
Z8033,8,5.28638804237411,1.8839065447685381,6.891000000000005
Z8034,1,5.6090375236388965,1.946252612720215,10.047
Z8034,3,5.730512353100879,1.9777372687429702,25.782999999999998
Z8037,1,4.403213239974538,1.270019096117123,15.71
Z8037,2,3.924753144654088,1.1440251572327043,12.719999999999999
Z8038,1,3.661526232114468,1.0,3.7739999999999996
Z8038,2,3.6740987983978637,1.0,2.996
Z8044,1,3.66,1.0,2.095
Z8044,2,3.767413995636852,1.0639369021647929,29.795
Z8048,1,3.66,1.0,2.78
Z8052,1,3.7090759075907593,1.0027502750275028,3.636
Z8052,2,3.804043661622426,1.0578020342346812,4.031000000000001
Z8052,3,3.9251748251748255,1.1250971250971253,7.722
Z8052,4,4.639607695209355,1.5127310448887215,10.604000000000001
Z8052,5,7.567587939698485,2.089195979899495,0.7959999999999994
Z8053,1,3.462686403508772,1.0,9.12
Z8054,1,3.7306311696081362,1.051051949346894,10.029
Z8056,1,3.9071652391894713,1.0031857113014413,9.574
Z8056,2,3.7811824900511652,1.0,15.831000000000001
Z8058,1,3.801560265245092,1.0006501105187882,15.382
Z8058,2,3.8,1.0,1.0310000000000006
Z8062,1,3.7041600000000003,1.0016,3.75
Z8062,2,3.7,1.0,4.33
Z8065,1,3.715667808219178,1.0025684931506849,17.52
Z8065,2,5.04974926064035,1.6915262954866912,7.7769999999999975
Z8067,1,3.75179856115108,1.0287769784172662,6.95
Z8121,1,5.42,1.4999999999999998,2.215
Z8121,2,5.063041803395634,1.5087887002425449,35.045
Z8201,1,4.363052208835342,1.3815261044176708,7.469999999999999
Z8203,1,5.524926759856031,1.7970201724282246,23.894000000000002
Z8204,1,3.6447257997507267,1.0,9.628
Z8205,1,3.6329556650246304,1.0,8.12
Z8205,2,3.639283018867925,1.0,5.300000000000001
Z8206,1,3.65439121756487,1.0039920159680638,2.505
Z8206,2,3.639759036144578,1.0,7.469999999999999
Z8206,3,3.63,1.0,2.1899999999999995
Z8207,1,5.6095098039215685,2.0,6.12
Z8208,1,7.619041666666667,2.0,6.0
Z8401,1,5.186427406199022,1.8150081566068519,12.26
Z8402,1,5.350058927519152,1.9148988410921235,10.182
Z8402,2,4.4070704133192775,1.3928168962884875,27.509
Z8404,1,5.405537720706261,1.734349919743178,12.46
Z8408,1,5.536624203821656,2.0063694267515926,3.14
Z8408,2,5.499999999999999,2.0,10.309000000000001
Z8412,1,5.412786108918707,1.9127861089187055,12.67
Z8414,1,5.072614107883818,1.5518672199170125,2.41
Z8416,1,3.6866153846153846,1.1711538461538462,6.5
Z8419,1,4.533008695652174,1.4627826086956521,23.0
Z8420,1,4.012295081967213,1.4262295081967213,6.1
Z8429,1,7.0,2.0,1.75
Z8504,1,5.509625668449199,1.9090909090909092,1.87
Z8601,1,5.5,2.0,4.9319999999999995
Z8601,2,5.500000000000001,2.0,11.08
Z8602,1,3.904287245444801,1.0081457663451232,4.665
Z8602,2,3.7110701107011073,1.0,1.3549999999999995
Z8602,3,3.7971590909090907,1.0,5.280000000000001
Z8604,1,4.718789346246974,1.5311810599946194,18.585
Z8605,1,4.77356385945343,1.5872838817624093,3.5860000000000003
Z8606,1,3.8,1.0,0.9
Z8699,1,3.8840692124105014,1.1193317422434368,8.38
Z8701,1,4.592787524366472,1.488673791759091,14.877
Z8701,2,4.231326048205843,1.2698209718670073,12.903
Z8701,3,3.7712256370552404,1.0277544013195543,29.706999999999994
Z8702,1,5.714791666666667,2.0041666666666664,4.8
Z8702,2,5.51039603960396,2.0,4.04
Z8702,3,5.5,2.0,3.6259999999999994
Z8702,4,5.6,2.0,2.1820000000000004
Z8703,1,3.66,1.0,11.065
Z8704,1,3.7461463414634144,1.0,10.25
Z8704,2,3.7,1.0,8.315999999999999
Z8705,1,5.531289111389237,1.9687108886107636,3.196
Z8705,2,5.5,2.0,4.308999999999999
Z8705,3,5.5,2.0,2.495
Z8705,4,5.500000000000001,2.0,1.8849999999999998
Z8708,1,3.793835616438356,1.034246575342466,5.84
Z8708,2,3.7,1.0,5.8100000000000005
Z8708,3,3.788079658605975,1.048933143669986,7.029999999999999
Z8708,4,3.783341088878549,1.0463006049325272,4.298000000000002
Z8708,5,3.7897210167389956,1.0498450092994418,8.065000000000001
Z8708,6,3.705330845605384,1.002665422802692,15.006999999999994
Z8708,7,4.551332895600787,1.3988181221273794,15.230000000000004
Z8708,8,3.772749521988527,1.0382026768642445,13.075000000000003
Z8709,1,4.061431870669746,1.0346420323325634,3.464
Z8713,1,3.470819165378671,1.0,6.47
Z8713,2,3.66,1.0,9.47
Z8716,1,4.233682743239475,1.2317814329523278,17.935
Z8717,1,3.604816865417376,1.0,11.74
Z8803,1,5.3228169014084505,1.8957746478873236,19.525
Z8804,1,5.529551642766382,2.0037514370424154,16.527
Z8806,1,3.5,1.0,2.858
Z8806,2,5.570364500792393,1.9001584786053882,21.453999999999997
Z8806,3,5.8,2.0,4.344000000000001
Z8806,4,4.6348088217459855,1.4971674087420523,57.72100000000001
Z8810,1,4.0,1.5,4.309
Z8810,2,4.0,1.5,22.362999999999996
Z8810,3,4.0,1.5,15.771000000000008
Z8810,4,4.160381861575179,1.5445505171042166,12.57
Z8814,1,4.582142131979696,1.494517766497462,9.85
Z8814,2,3.784453057708872,1.0092592592592593,11.610000000000001
Z8814,3,3.797672942669769,1.0542627459276495,9.454
Z8905,1,5.078030769230769,1.7584615384615385,13.0
Z8905,2,4.279272727272725,1.3218181818181807,0.5500000000000007
Z8909,1,5.504770065695515,2.0,7.002000000000001
Z8913,1,3.764211920529801,1.0356732891832225,11.325
Z8913,2,4.161914343202071,1.2756539235412476,17.395
Z8915,1,4.051724137931035,1.1954022988505746,4.35
Z8915,2,5.5,2.0,6.120000000000001
Z8915,3,4.870905587668593,1.6782273603082851,5.1899999999999995
Z8916,1,3.7163912929451874,1.006556517178075,7.626
Z8916,2,3.7,1.0,3.964999999999999
Z8943,1,4.328575860999069,1.3492088116661496,6.446000000000001
Z8943,2,3.7000000000000006,1.0,2.354
